timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1734008301050036724,1.836922497154715,-0.029737706109873713,0.0,0.0,0.0,-0.1503744469493958,0.988629114331893
1734008301149907687,1.8925333666274635,-0.04705562741371661,0.0,0.0,0.0,-0.167531632374542,0.9858667010067442
1734008301250053464,1.948208528089346,-0.06654042906492523,0.0,0.0,0.0,-0.1832297357477256,0.983070121577204
1734008301349879224,2.005027634573876,-0.08848316575266366,0.0,0.0,0.0,-0.19962751332984033,0.9798718568883099
1734008301449832779,2.0608804164441135,-0.11222621041242338,0.0,0.0,0.0,-0.21614720335864246,0.9763607870455663
1734008301549905001,2.1154320093977397,-0.13762426863959135,0.0,0.0,0.0,-0.232465949807918,0.9726045353482075
1734008301649781020,2.1694914594847243,-0.16503191654470847,0.0,0.0,0.0,-0.24930663763526087,0.9684245971840042
1734008301749924186,2.222394665692643,-0.19420350126023958,0.0,0.0,0.0,-0.2662515489956381,0.9639035805812858
1734008301849886057,2.2740793313360594,-0.22511493047894635,0.0,0.0,0.0,-0.28306202516631473,0.9591016056230667
1734008301949876649,2.3248328005064396,-0.25793133720445555,0.0,0.0,0.0,-0.30124745952767185,0.9535459968602058
1734008302049931131,2.374333847964424,-0.2926762294263406,0.0,0.0,0.0,-0.31817219962707416,0.9480329379217102
1734008302149882001,2.4223005607938144,-0.3289595510246777,0.0,0.0,0.0,-0.33816337985789974,0.9410874181090095
1734008302249956556,2.4686184987020274,-0.3671819074900762,0.0,0.0,0.0,-0.3593976610143482,0.9331845054743545
1734008302350269260,2.5130459156255207,-0.40736241092811837,0.0,0.0,0.0,-0.3808708263798316,0.9246282569837156
1734008302449738667,2.5557374529409422,-0.44972035637387847,0.0,0.0,0.0,-0.4015162594030201,0.9158518949235224
1734008302549788667,2.596319913998925,-0.4937700791427789,0.0,0.0,0.0,-0.4218764546649356,0.9066533279039705
1734008302649826927,2.634963259293617,-0.5396706670125372,0.0,0.0,0.0,-0.4422921879544688,0.8968710166319619
1734008302749767797,2.671203034356093,-0.5869000211068631,0.0,0.0,0.0,-0.4627765636852227,0.8864749585316536
