time,left_command
1542437295,20
1543390517,20
1544469351,20
1545619073,20
1546832425,20
1547577462,20
1548493073,20
1549555351,20
1550575610,20
1551493147,20
1552530925,20
1553499684,20
1554923276,20
1555584351,20
1556401888,20
1557569017,20
1558453462,20
1559757999,20
1560827239,20
1561571017,20
1562550758,20
1563460943,20
1564457425,20
1565480499,20
1566708554,20
1567794962,20
1568898832,20
1570076036,20
1570793128,20
1571712443,20
1572630702,20
1573586406,20
1574362369,20
1575324091,20
1576294443,20
1577829276,20
1578831388,20
1579446017,20
1580125702,20
1581513351,20
1582377628,20
1583397480,20
1584280295,20
1585169702,20
1586218536,20
1587218536,20
1588209221,20
1589172610,20
1590282721,20
1591392128,20
1592428665,20
1593724110,20
1595059943,20
1595976832,20
1597204462,20
1598223795,20
1599168276,20
1600262276,20
1601612406,20
1602864128,20
1603948276,20
1604991851,20
1606176610,20
1607140480,20
1608117517,20
1609128091,20
1610128721,20
1611020851,20
1612260221,20
1613367443,20
1614512184,20
1615549276,20
1616580628,20
1618013147,20
1619485980,20
1620483425,20
1621553388,20
1622513980,20
1624090869,20
1625419554,20
1626512313,20
1627482480,20
1628614388,20
1629531221,20
1630747406,20
1631700351,20
1632875739,20
1634004832,20
1635029184,20
1636153776,20
1637015091,20
1638299425,20
1639170776,20
1640955332,20
1642141721,20
1643077647,20
1644096054,20
1645230943,20
1646332054,20
1647297665,20
1648783980,20
1649791425,20
1650825739,20
1651997536,20
1653452684,20
1654431906,20
1655512128,20
1656531776,20
1657759017,20
1658917980,20
1659809054,20
1661032425,20
1662052443,20
1663466110,20
1664661239,20
1665760962,20
1666762943,20
1667239628,20
1668221221,20
1669102332,20
1670484943,20
1671314536,20
1672903980,20
1674912388,20
1675569647,20
1677670758,20
1678771869,20
1681207869,20
1681451017,20
1682856795,20
1684909036,20
1685076017,20
1687676980,20
1688687721,20
1689739165,20
1691923036,20
1692077517,20
1693835054,20
1695841073,20
1697481221,20
1698381332,20
1699663165,20
1700310795,20
1701258980,20
1702405073,20
1703754850,20
1704327869,20
1705781443,20
1707868684,20
1710637091,20
1710785888,20
1712193721,20
1713173221,20
1714278776,20
1715324702,20
1716102443,20
1717347350,20
1718131684,20
1719257165,20
1720153202,20
1721489517,20
1722199628,20
1723269573,20
1724225387,20
1725238628,20
1726356017,20
1727852443,20
1728403091,20
1729180980,20
1730628591,20
1731939054,20
1733621554,20
1734637665,20
1735736591,20
1737002184,20
1738230554,20
1739532573,20
1740624758,20
1741786202,20
1742858610,20
1744786684,20
1746209702,20
1747224054,20
1748237887,20
1749414202,20
1751871165,20
1753251110,20
1754075665,20
1755231832,20
1756465536,20
1757637239,20
1758794369,20
1759919202,20
1761373647,20
1762888499,20
1764032091,20
1765354999,20
1767113425,20
1768659628,20
1769558573,20
1770790110,20
1771875425,20
1772681480,20
