time,left_command
5469665274,0
5470635663,0
5471834126,0
5472627848,0
5473727682,0
5474665515,0
5475633367,0
5476623774,0
5477667904,0
5478652682,0
5479630404,0
5480660404,0
5481655126,0
5482728570,0
5483689052,0
5484645700,0
5485614015,0
5486621570,0
5487594922,0
5488592441,0
5489575496,0
5490584533,0
5491578626,0
5492567570,0
5493720385,0
5494760200,0
5495635719,0
5496617904,0
5497733052,0
5498838904,0
5499644163,0
5500646830,0
5501673496,0
5502832570,0
5503639441,0
5504676756,0
5505858293,0
5506618015,0
5507606422,0
5508599533,0
5509597922,0
5510778219,0
5511602626,0
5512640385,0
5513672404,0
5514795645,0
5515617811,0
5516655645,0
5517675107,0
5518844700,0
5519629256,0
5520618145,0
5521788737,0
5522706515,0
5523663941,0
5524641682,0
5525681070,0
5526648237,0
5527634478,0
5528639663,0
5529667533,0
5531606533,0
5531691385,0
5532841311,0
5533696904,0
5534631330,0
5535610737,0
5536600682,0
5537599385,0
5538612219,0
5539605978,0
5540606515,0
5541601700,0
5542712145,0
5543631256,0
5544621996,0
5545667145,0
5546634107,0
5547612089,0
5548782145,0
5549604219,0
5550616515,0
5552001293,0
5552759607,0
5553665052,0
5554613089,0
5555592496,0
5556594182,0
5557614441,0
5558627182,0
5559606737,0
5560601700,0
5561596163,0
5562764904,0
5563637274,0
5564609404,0
5565607089,0
5566608719,0
5567772756,0
5568627237,0
5569589126,0
5570770348,0
5571595552,0
5572614644,0
5573821996,0
5574607533,0
5575614144,0
5576599385,0
5577672441,0
5578847885,0
5579629719,0
5580613589,0
5581615515,0
5582802422,0
5583614793,0
5584616552,0
5585597441,0
5586800793,0
5587643922,0
5588814070,0
5589658607,0
5590648996,0
5591625589,0
5592626663,0
5593841033,0
5594621830,0
5595611070,0
5596613367,0
5597605385,0
5598601385,0
5599589552,0
5600582033,0
5601585404,0
5602622441,0
5603624496,0
5604603904,0
5605604459,0
5606626830,0
5607607274,0
5608795385,0
5609614200,0
5610638200,0
5611610496,0
5612600904,0
5613602033,0
5614605978,0
5615601774,0
5616701107,0
5617656237,0
5618799774,0
5619618311,0
5620611663,0
5621985181,0
5622692126,0
5623627219,0
5624604163,0
5625590663,0
5626892811,0
5627595700,0
5628622348,0
5629597607,0
5630605830,0
5631740181,0
5632647515,0
5633680885,0
5634627496,0
5635631126,0
5636878293,0
5637609348,0
5638664570,0
5639625404,0
5640768848,0
5641606978,0
5642640644,0
5643625404,0
5644617941,0
5645655089,0
5646742441,0
5647628163,0
5648635237,0
5649603515,0
5650619015,0
5651604959,0
5652593033,0
5653616367,0
5654606830,0
5655587959,0
5656606904,0
5657604385,0
5658645830,0
5659614033,0
5660609422,0
5661599867,0
5662664459,0
5663659015,0
5664641663,0
5665656756,0
5666639663,0
5667634700,0
5668621441,0
5669598144,0
5670750663,0
5671744478,0
5672643719,0
5673802256,0
5674598959,0
5675736330,0
5676747070,0
5677599422,0
5678660237,0
5679621700,0
5680604200,0
5681598533,0
5682630459,0
5683612922,0
5684582644,0
5685576033,0
5686582922,0
5687578922,0
5688739589,0
5689596885,0
5690628589,0
5691605052,0
5692639978,0
5693703867,0
5694843663,0
5695638552,0
5696626663,0
5697653052,0
5698806237,0
5699621626,0
5700625978,0
5701607459,0
5702613552,0
5703787181,0
5704604237,0
5705676589,0
5706623274,0
5707654978,0
5708650033,0
5709655756,0
5710793811,0
5711629126,0
5712612959,0
5713735774,0
5714767663,0
5715586367,0
5716598848,0
5717692922,0
5718609922,0
5719615033,0
5720602718,0
5721774274,0
5722665626,0
5723654774,0
5724648793,0
5725664589,0
5726644237,0
5727626330,0
5728804367,0
5729648089,0
5730620737,0
5731607052,0
5732598367,0
5733596256,0
5734618126,0
5735604422,0
5736606589,0
5737699237,0
5738654070,0
5739622478,0
5740611385,0
5741603830,0
5742619663,0
5743768404,0
5744608218,0
5745599385,0
5746611774,0
5747597478,0
5748594755,0
5749591607,0
5750603070,0
5751585311,0
5752649552,0
5753651848,0
5754618478,0
5755601885,0
5756623422,0
5757597330,0
5758634811,0
5759626255,0
5760608830,0
5761604793,0
5762611552,0
5763603607,0
5764627107,0
5766094552,0
5766726737,0
5768907904,0
5769919311,0
5770625441,0
5771590552,0
5772733774,0
5774052737,0
5774718367,0
5775641070,0
5776779996,0
5777648589,0
5778629367,0
5779593052,0
5780603718,0
5781583163,0
5782609015,0
5783785848,0
5784600700,0
5785593255,0
5786607570,0
5787589996,0
5788625496,0
5789656904,0
5790791922,0
5791591626,0
5792597885,0
5793584496,0
5794654422,0
5795763330,0
5796627681,0
5797603663,0
5798808681,0
5799616533,0
5800618385,0
5801748015,0
5802796033,0
5803685367,0
5804645496,0
5805876070,0
5806719496,0
5807648848,0
5808627348,0
5809669237,0
5810624848,0
5811598663,0
5812584848,0
5813586255,0
5814599218,0
5815589515,0
5816588292,0
5817581478,0
5818606015,0
5819621848,0
5820602626,0
5821970959,0
5822746144,0
5823665052,0
5824850459,0
5825664644,0
5826629255,0
5827619404,0
5828617274,0
5829673885,0
5830624885,0
5831615478,0
5832611718,0
5833875459,0
5834667774,0
5835639867,0
5836795292,0
5837670200,0
5838643885,0
5839782330,0
5840803292,0
5841604644,0
5842760163,0
5843583941,0
5844746255,0
5845586237,0
5847326607,0
5847935792,0
5848704478,0
5849745663,0
5850647496,0
5851651663,0
5852635367,0
5853656811,0
5854978904,0
5855728922,0
5856632144,0
5857613367,0
5858597867,0
5859618367,0
5860693015,0
5861726237,0
5862780218,0
5863613959,0
5864597700,0
5865586607,0
5866608533,0
5867588144,0
5868590367,0
5870325755,0
5870569867,0
5871638737,0
5872597644,0
5873589607,0
5874635681,0
5875646663,0
5876601552,0
5877580107,0
5878588052,0
5879574367,0
5880573237,0
5881654811,0
5882637144,0
5883588367,0
5884578070,0
5885566126,0
5886603422,0
5887581626,0
5888569237,0
5889572774,0
5890681867,0
5891695441,0
5892631607,0
5893661681,0
5894633292,0
5895613070,0
5896619459,0
5897605089,0
5898632144,0
5899608218,0
5900613996,0
5901782978,0
5902861792,0
5903631385,0
5904799552,0
5905685367,0
5906873478,0
5907642774,0
5908669107,0
5910006626,0
5910839181,0
5911880255,0
5912647089,0
5913661107,0
5914634015,0
5915658181,0
5916642144,0
5917660089,0
5918651978,0
5919672181,0
5920832329,0
5921691644,0
5922757478,0
5923638681,0
5924603478,0
5925612015,0
5926645033,0
5927607829,0
5928822922,0
5929608941,0
5930687626,0
5931596644,0
5932610144,0
5933599922,0
5934623422,0
5935634644,0
5936638811,0
5937658663,0
5938629033,0
5939620904,0
5940889422,0
5941683811,0
5942617515,0
5943740144,0
5944577070,0
5945573311,0
5946587033,0
5947593959,0
5948590385,0
5949588718,0
5950651404,0
5951615681,0
5952688607,0
5953668737,0
5954651292,0
5955631015,0
5956632422,0
5957646255,0
5958615718,0
5959602107,0
5960596274,0
5961593311,0
5962608366,0
5963601533,0
5964597904,0
5965597552,0
5966873996,0
5967851718,0
5968635626,0
5969662515,0
5970642218,0
5971676163,0
5972670885,0
5973656126,0
5974622107,0
5975607144,0
5976603385,0
5977600163,0
5978615922,0
5979609181,0
5980606033,0
5981654959,0
5982626459,0
5983616552,0
5984612700,0
5985611403,0
5986623996,0
5987609126,0
5988608774,0
5989606644,0
5990610737,0
5991733607,0
5992627181,0
5993654996,0
5994614218,0
5995627089,0
5996619681,0
5997613237,0
5998615237,0
5999599570,0
6000598515,0
6001651607,0
6002646533,0
6003598848,0
6004592755,0
6005588181,0
6006612848,0
6007588996,0
6008587700,0
6009586089,0
6010773181,0
6011610033,0
6012619200,0
6013674033,0
6014638737,0
6015820681,0
6016821589,0
6017723626,0
6018649903,0
6019777441,0
6020608811,0
6021690848,0
6022661274,0
6023809052,0
6024609329,0
6025772274,0
6026803422,0
6027605792,0
6028634181,0
6029610070,0
6030798996,0
6031612126,0
6032610533,0
6033598255,0
6034605626,0
6035594811,0
6036715885,0
6037797626,0
6038640348,0
6039598959,0
6040591829,0
6041614403,0
6042632959,0
6043617774,0
6044789774,0
6045652774,0
6046811829,0
6047633107,0
6048843922,0
6049663792,0
6050806940,0
6051617107,0
6052612440,0
6053611663,0
6054613218,0
6055639533,0
6056660218,0
6057671644,0
6058658589,0
6059648866,0
6060625200,0
6061823348,0
6062618163,0
6063640033,0
6064616348,0
6065603774,0
6066619348,0
6067605107,0
6068601681,0
6069613144,0
6070657885,0
6071641663,0
6072627348,0
6073616959,0
6074669422,0
6075657644,0
6076638255,0
6077650626,0
6078608329,0
6079591996,0
6080605218,0
6081802570,0
6082606015,0
6083736848,0
6084583718,0
6085705218,0
6086689107,0
6087650552,0
6088639811,0
6089677403,0
6090657718,0
6091680718,0
6092721329,0
6093695255,0
6094684107,0
6095828274,0
6096599515,0
6097593959,0
6098604718,0
6099595403,0
6100609996,0
6101611903,0
6102775107,0
6103593829,0
6104604459,0
6105653496,0
6106644866,0
6107622107,0
6108612052,0
6109673477,0
6110692700,0
6111652607,0
6112644015,0
6113665033,0
6114657070,0
6115830515,0
6116639866,0
6117654385,0
6118803422,0
6119615366,0
6120613366,0
6121742940,0
6122684737,0
6123653774,0
6124740866,0
6125706940,0
6126648922,0
6127674126,0
6128658866,0
6129690533,0
6130654329,0
6131645718,0
6132621422,0
6133610774,0
6134619959,0
6135621403,0
6136614144,0
6137601477,0
6138607811,0
6139609718,0
6140647218,0
6141654589,0
6142677626,0
6143626570,0
6144875015,0
6145652737,0
6146785903,0
6147764515,0
6148751811,0
6149752922,0
6150603496,0
6151647107,0
6152607866,0
6153598255,0
6154625070,0
6155631774,0
6156616218,0
6157604589,0
6158858700,0
6159856996,0
6160858607,0
6161740070,0
6162764237,0
6163737329,0
6164724663,0
6165727866,0
6166618144,0
6167641700,0
6168627237,0
6169703589,0
6170665311,0
6171641126,0
6172641366,0
6173663570,0
6174648477,0
6175763218,0
6176634885,0
6177599644,0
6178604737,0
6179585774,0
6180584033,0
6181584033,0
6182601737,0
6183590033,0
6184604700,0
6185736163,0
6186633866,0
6187632218,0
6188624885,0
6189640885,0
6190632681,0
6191605570,0
6192609940,0
6193594885,0
6194605774,0
6195600737,0
6196599237,0
6197667514,0
6198645940,0
6199677903,0
6200686144,0
6201683792,0
6202751292,0
6204431366,0
6205194107,0
6206057181,0
6206713922,0
6207628403,0
6208622755,0
6209594681,0
6210596940,0
6211612792,0
6212592459,0
6213580663,0
6214615737,0
6215587144,0
6216582126,0
6217582089,0
6218597366,0
6219608589,0
6220616292,0
6221739829,0
6222677940,0
6223817737,0
6224650829,0
6225736200,0
6226797144,0
6227584626,0
6228603385,0
6229774903,0
6230593940,0
6231601403,0
6232604996,0
6233593829,0
6234807255,0
6235651237,0
6236786607,0
6237610940,0
6238625144,0
6239630607,0
6240789477,0
6241596959,0
6242613200,0
6243773551,0
6244603792,0
6245591737,0
6246776792,0
6247589866,0
6248617070,0
6249680940,0
6250841737,0
6251644200,0
6252638292,0
6253658366,0
6254888626,0
6255646348,0
6256679737,0
6257673755,0
6258643200,0
6259605329,0
6260600811,0
6261597440,0
6262768496,0
6263604570,0
6264669718,0
6265737811,0
6266807311,0
6267615107,0
6268616089,0
6269835218,0
6270628848,0
6271676218,0
6272704607,0
6273667459,0
6274614514,0
6275749422,0
6276588977,0
6277775848,0
6278597255,0
6279674200,0
6280650496,0
6281666885,0
6282860681,0
6283645311,0
6284631533,0
6285739774,0
6286796644,0
6287604440,0
6288771255,0
6289656218,0
6290674403,0
6291653051,0
6292630477,0
6293648089,0
6294634774,0
6295698051,0
6296870255,0
6297718570,0
6298670274,0
6299644218,0
6300882126,0
6301731700,0
6302646681,0
6303753514,0
6304704737,0
6305668792,0
6306638440,0
6307620200,0
6308606126,0
6309600626,0
6310624403,0
6311613311,0
6312856533,0
6313590551,0
6314621533,0
6315606626,0
6316726459,0
6317594607,0
6318790255,0
6319610570,0
6320628348,0
6321711848,0
6322683440,0
6323790107,0
6324918348,0
6325767977,0
6326668922,0
6327642200,0
6328637514,0
6329675292,0
6330816829,0
6331629144,0
6332615700,0
6333602533,0
6334611570,0
6335660811,0
6336621829,0
6337600255,0
6338718181,0
6339670718,0
6340789607,0
6341645033,0
6342625996,0
6343615681,0
6344608996,0
6345663329,0
6346639051,0
6347600311,0
6348590866,0
6349595274,0
6350607588,0
6351609329,0
6352590885,0
6353589922,0
6354664181,0
6355628700,0
6356614829,0
6357601181,0
6358615533,0
6359604125,0
6360639051,0
6361603292,0
6362605903,0
6363635459,0
6364595977,0
6365586885,0
6366603885,0
6367587774,0
6368590718,0
6369670792,0
6370638088,0
6371617866,0
6372647274,0
6373657681,0
6374700681,0
6375636514,0
6376601533,0
6377615033,0
6378617514,0
6379606533,0
6380596922,0
6381610848,0
6382619477,0
6383599014,0
6384604848,0
6385652681,0
6386724959,0
6387663829,0
6388635218,0
6389665718,0
6390810996,0
6391610774,0
6392777866,0
6393609959,0
6394610088,0
6395593514,0
6396586922,0
6397584125,0
6398598088,0
6399628922,0
6400769107,0
6401599422,0
6402613329,0
6403593274,0
6404612885,0
6405798422,0
6406585774,0
6407596311,0
6408574200,0
6409586903,0
6410599533,0
6411613237,0
6412618403,0
6413613755,0
6414666996,0
6415657292,0
6416635681,0
6417661774,0
6418815311,0
6419648477,0
6420823551,0
6421831940,0
6422728977,0
6423657866,0
6424636181,0
6425655570,0
6426635848,0
6427621848,0
6428616366,0
6429686348,0
6430665200,0
6431642440,0
6432626774,0
6433652033,0
6434640607,0
6435800162,0
6436623700,0
6437605440,0
6438611440,0
6439605681,0
6440603366,0
6441741181,0
6442790348,0
6443598348,0
6444646533,0
6445814588,0
6446621644,0
6447622737,0
6448617200,0
6449602403,0
6450785644,0
6451616644,0
6452595551,0
6453585366,0
6454602255,0
6455590366,0
6456588107,0
6457587181,0
6458606792,0
6459651922,0
6460653311,0
6461608848,0
6462623274,0
6463610440,0
6464600996,0
6465812848,0
6466617811,0
6467596125,0
6468587848,0
6469583403,0
6470763996,0
6471597070,0
6472594144,0
6473580829,0
6474659496,0
6475623329,0
6476600385,0
6477600292,0
6478611218,0
6479621829,0
6480786181,0
6481609792,0
6482631403,0
6483591385,0
6484588329,0
6485588533,0
6486602144,0
6487588625,0
6488582292,0
6489614885,0
6490668570,0
6491643311,0
6492631829,0
6493616403,0
6494654088,0
6495809181,0
6496619255,0
6497605996,0
6498614199,0
6499600737,0
6500608385,0
6501603866,0
6502663570,0
6503627903,0
6504651588,0
6505661607,0
6506666088,0
6507645811,0
6508633903,0
6509667366,0
6510852422,0
6511669792,0
6512643125,0
6513640699,0
6514618181,0
6515587607,0
6516584607,0
6517580366,0
6518615162,0
6519631255,0
6520738033,0
6521847033,0
6522781681,0
6523724996,0
6524689922,0
6525683051,0
6526644366,0
6527664070,0
6528799422,0
6529647996,0
6530734699,0
6531657255,0
6532763440,0
6533590385,0
6534653959,0
6535785551,0
6536627088,0
6537736162,0
6538652922,0
6539788903,0
6540728292,0
6541611885,0
6542634885,0
6543615125,0
6544607959,0
6545800607,0
6546719440,0
6547648940,0
6548609311,0
6549677551,0
6550873718,0
6551622866,0
6552625607,0
6553813625,0
6554615829,0
6555641792,0
6556606829,0
6557604848,0
6558613292,0
6559599848,0
6560599718,0
6561799496,0
6562597051,0
6563579181,0
6564611033,0
6565644051,0
6567057885,0
6567740829,0
6568820607,0
6569608329,0
6570622625,0
6571650477,0
6572625274,0
6573797125,0
6574635440,0
6575586348,0
6576590588,0
6577646440,0
6578603329,0
6579622681,0
6580771255,0
6581614329,0
6582628662,0
6583616755,0
6584606051,0
6585655996,0
6586647996,0
6587751218,0
6588766514,0
6589590459,0
6590750311,0
6591588311,0
6592761236,0
6593585514,0
6594610662,0
6595643848,0
6596612014,0
6597673051,0
6598625255,0
6599603218,0
6600623348,0
6601597292,0
6602600070,0
6603595070,0
6604578662,0
6605581051,0
6606592162,0
6607604496,0
6608760718,0
6609601570,0
6610640107,0
6611629107,0
6612615292,0
6613706033,0
6614674811,0
6615850477,0
6616636866,0
6617675829,0
6618641625,0
6619624811,0
6620634107,0
6621928051,0
6622883181,0
6623630755,0
6624777718,0
6625664218,0
6626625977,0
6627604885,0
6628620996,0
6629663292,0
6630636736,0
6631651514,0
6632610070,0
6633599551,0
6634766051,0
6635604199,0
6636592236,0
6637589162,0
6638768459,0
6639601255,0
6640639959,0
6641739144,0
6642800903,0
6643629551,0
6644648551,0
6645868922,0
6646638385,0
6647622533,0
6648611125,0
6649610903,0
6650796107,0
6651622885,0
6652614718,0
6653613625,0
6654804292,0
6655641811,0
6656643922,0
6657666255,0
6658814718,0
6659642533,0
6660822533,0
6661660681,0
6662799403,0
6663622273,0
6664615107,0
6665611403,0
6666794273,0
6667612440,0
6668605162,0
6669673348,0
6670836033,0
6671654348,0
6672635810,0
6673676033,0
6674839996,0
6675636607,0
6676630514,0
6677615422,0
6678800385,0
6679614588,0
6680614514,0
6681607273,0
6682795051,0
6683622977,0
6684638940,0
6685686218,0
6686647570,0
6687640088,0
6688627292,0
6689663792,0
6690834422,0
6691626329,0
6692695477,0
6693671070,0
6694847292,0
6695640996,0
6696622903,0
6697613625,0
6698620848,0
6699644273,0
6700664107,0
6701678940,0
6702824088,0
6703655385,0
6704644755,0
6705863829,0
6706641107,0
6707618755,0
6708613236,0
6709615162,0
6710632607,0
6711620551,0
6712615922,0
6713644977,0
6714654181,0
6715662033,0
6716767736,0
6718172496,0
6718653829,0
6719684144,0
6720648848,0
6721925181,0
6722697348,0
6723664922,0
6724660033,0
6725665699,0
6726788644,0
6727606996,0
6728590570,0
6729797144,0
6730640792,0
6731627625,0
6732612070,0
6733659088,0
6734874107,0
6735688422,0
6736654885,0
6737664607,0
6738635755,0
6739618773,0
6740617366,0
6741616440,0
6742639662,0
6743629144,0
6744688903,0
6745744570,0
6746807644,0
6747759977,0
6748605403,0
6749641514,0
6750790681,0
6751593051,0
6752592903,0
6753699088,0
6754761551,0
6755632347,0
6756615514,0
6757612736,0
6758828459,0
6759646366,0
6760658644,0
6761665699,0
6762641255,0
6763634959,0
6764633699,0
6765851385,0
6766640070,0
6767617125,0
6768607477,0
6769603422,0
6770794588,0
6771614644,0
6772618940,0
6773851792,0
6774628903,0
6775651792,0
6776680329,0
6777741588,0
6778839829,0
6779632607,0
6780677977,0
6781681662,0
6782637607,0
6783643329,0
6784640940,0
6785662051,0
6786636959,0
6787639236,0
6788755033,0
6789753310,0
6790965847,0
6791900422,0
6792887514,0
6793747607,0
6794928403,0
6795895681,0
6796849088,0
6797817014,0
6798609477,0
6799749755,0
6800590922,0
6801743125,0
6802608440,0
6803751792,0
6804619625,0
6805676736,0
6806625347,0
6807689607,0
6808634181,0
6810433181,0
6810672255,0
6811651644,0
6812612070,0
6813601644,0
6814621162,0
6815635773,0
6816608810,0
6817949107,0
6818937570,0
6819726070,0
6820795422,0
6822108236,0
6822692033,0
6823684459,0
6824662051,0
6825712181,0
6826656755,0
6827619070,0
6828619736,0
6829606440,0
6830810699,0
6831619014,0
6832598996,0
6833596310,0
6834796422,0
6835656422,0
6836654347,0
6837711903,0
6838658162,0
6839637107,0
6840683107,0
6841656014,0
6842626866,0
6843614310,0
6844610644,0
6845770144,0
6846661718,0
6847615533,0
6848583625,0
6849614699,0
6850657144,0
6851627477,0
6852620959,0
6853646107,0
6854631162,0
6855737199,0
6856624199,0
6857644607,0
6858632366,0
6859601847,0
6860594551,0
6861595199,0
6862633107,0
6863641625,0
6864655496,0
6865736699,0
6866672033,0
6867640996,0
6868632273,0
6869647829,0
6870682329,0
6871814199,0
6872644570,0
6873672940,0
6874625033,0
6875605070,0
6876611144,0
6877606921,0
6878643144,0
6879653829,0
6880832236,0
6881682051,0
6882654773,0
6883644625,0
6884634625,0
6885860255,0
6886699366,0
6887636125,0
6888749496,0
6889580755,0
6890591366,0
6891728681,0
6892571088,0
6893736255,0
6894685903,0
6895625496,0
6896616533,0
6897645625,0
6898656014,0
6899663088,0
6900643181,0
6901676440,0
6902650736,0
6903630477,0
6904628662,0
6905656070,0
6906644218,0
6907628384,0
6908627996,0
6909669088,0
6910663107,0
6911646162,0
6912644125,0
6913666033,0
6914653273,0
6915644070,0
6916644347,0
6917654218,0
6918633940,0
6919613847,0
6920619070,0
6921896144,0
6922803514,0
6923660921,0
6924689533,0
6925672125,0
6926668403,0
6927624662,0
6928616292,0
6929609199,0
6930631033,0
6931619940,0
6932613792,0
6933607792,0
6934616366,0
6935603866,0
6936598403,0
6937610958,0
6938610014,0
6939649162,0
6940616588,0
6941604236,0
6942789847,0
6943605755,0
6944602292,0
6945616958,0
6946757681,0
6947622162,0
6948586477,0
6949576847,0
6950604384,0
6951584792,0
6952577514,0
6953577662,0
6954598292,0
6955606458,0
6956620903,0
6957607829,0
6958619551,0
6959599199,0
6960773829,0
6961586199,0
6962603829,0
6963582607,0
6964587181,0
6965586347,0
6966598884,0
6967597144,0
6968595014,0
6969725421,0
6970650607,0
6971628236,0
6972616736,0
6973648033,0
6974632496,0
6975798496,0
6976621125,0
6977646866,0
6978614551,0
6979594051,0
6980591125,0
6981583495,0
6982600051,0
6983588829,0
6984639977,0
6985647662,0
6986781736,0
6987616736,0
6988612644,0
6989659681,0
6990809273,0
6991604866,0
6992612736,0
6993592607,0
6994620329,0
6995594514,0
6996611403,0
6997604699,0
6998611514,0
6999596570,0
7000601125,0
7001593236,0
7002614088,0
7003590847,0
7004590625,0
7005601347,0
7006612088,0
7007596662,0
7008592681,0
7009583977,0
7010600088,0
7011582310,0
7012582718,0
7013586273,0
7014655329,0
7015608810,0
7016597995,0
7017725810,0
7018617755,0
7019625810,0
7020829921,0
7022008329,0
7022695255,0
7023641495,0
7024627977,0
7025614718,0
7026632329,0
7027634551,0
7028635570,0
7029683310,0
7030802866,0
7031789421,0
7032677440,0
7033672033,0
7034634866,0
7035622477,0
7036603977,0
7037737514,0
7038619533,0
7039619440,0
7040662144,0
7041743051,0
7042705255,0
7043618366,0
7044622144,0
7045661514,0
7046814421,0
7047619847,0
7048624532,0
7049610273,0
7050687199,0
7051768866,0
7052987070,0
7053714292,0
7054643032,0
7055606977,0
7056593718,0
7057599292,0
7058786495,0
7059617329,0
7060840699,0
7061691273,0
7062925736,0
7063738995,0
7064665977,0
7065875440,0
7066652107,0
7067669366,0
7068841384,0
7069613755,0
7070662403,0
7071619588,0
7072600310,0
7073745958,0
7074684218,0
7075646107,0
7076613347,0
7077601588,0
7078622181,0
7079618495,0
7080679310,0
7081681292,0
7082664384,0
7083634051,0
7084684421,0
7085678329,0
7086650366,0
7087654403,0
7088641014,0
7089652347,0
7090645977,0
7091759144,0
7092597051,0
7093781310,0
7094614199,0
7095637977,0
7096619458,0
7097600995,0
7098761107,0
7099615051,0
7100616477,0
7101614199,0
7102618218,0
7103605273,0
7104667773,0
7105666477,0
7106686051,0
7107722718,0
7108659199,0
7109677069,0
7110675458,0
7111642421,0
7112623458,0
7113656236,0
7114634810,0
7115614347,0
7116619607,0
7117666995,0
7118717644,0
7119660866,0
7120658921,0
7121658829,0
7122646829,0
7123604866,0
7124602644,0
7125805218,0
7126591532,0
7127589681,0
7128676181,0
7129583792,0
7130628310,0
7131628310,0
7132604958,0
7133601866,0
7134691292,0
7135751014,0
7137103792,0
7137737810,0
7138783736,0
7139685199,0
7140813884,0
7141648588,0
7142618014,0
7143621310,0
7144767088,0
7145605273,0
7146762366,0
7147595792,0
7148589310,0
7149716329,0
7150859977,0
7151626273,0
7152615662,0
7153607347,0
7154615903,0
7155775347,0
7156605829,0
7157597421,0
7158763440,0
7159600310,0
7160595310,0
7161590551,0
7162604051,0
7163596699,0
7164624699,0
7165647384,0
7166661032,0
7167646384,0
7168608644,0
7169647199,0
7170859681,0
7171641347,0
7172797477,0
7173740884,0
7174844181,0
7175625273,0
7176612292,0
7177603310,0
7178613495,0
7179681440,0
7180630106,0
7181655347,0
7182790810,0
7183618847,0
7184616403,0
7185801032,0
7186614606,0
7187593699,0
7188591884,0
7189595088,0
7190609384,0
7191590773,0
7192584995,0
7193587532,0
7194671347,0
7195621921,0
7196608218,0
7197606884,0
7198775088,0
7199630755,0
7200787273,0
7201654384,0
7202633662,0
7203615032,0
7204608810,0
7205602792,0
7206786384,0
7207612606,0
7208610532,0
7209703718,0
7210795569,0
7211621181,0
7212613884,0
7213611921,0
7214785292,0
7215612681,0
7216630495,0
7217811273,0
7218609625,0
7219630144,0
7220605829,0
7221761588,0
7223050458,0
7223880255,0
7224898255,0
7225712125,0
7226672421,0
7227647310,0
7228631569,0
7229668940,0
7230646069,0
7231605347,0
7232602699,0
7233602755,0
7234778440,0
7235618866,0
7236604699,0
7237794532,0
7238620625,0
7239662162,0
7240665403,0
7241674940,0
7242689977,0
7243655569,0
7244629088,0
7245834236,0
7246611662,0
7247648940,0
7248796143,0
7249608847,0
7250619329,0
7251630699,0
7252788255,0
7253639921,0
7254859866,0
7255654143,0
7256686495,0
7257689218,0
7258845884,0
7259655551,0
7260843792,0
7261658236,0
7262806755,0
7263629292,0
7264677069,0
7265716495,0
7266644681,0
7267632477,0
7268618662,0
7269780329,0
7270656903,0
7271609514,0
7272679699,0
7273612310,0
7274614773,0
7275780551,0
7276608773,0
7277600606,0
7278600069,0
7279602921,0
7280590792,0
7281586958,0
7282664773,0
7283614125,0
7284602051,0
7285661125,0
7286637014,0
7287606829,0
7288610606,0
7289810255,0
7290619903,0
7291626921,0
7292620403,0
7293611569,0
7294654829,0
7295632680,0
7296624458,0
7297647051,0
7298638866,0
7299756625,0
7300664273,0
7301664625,0
7302639958,0
7303619680,0
7304621588,0
7305650977,0
7306622588,0
7307604069,0
7308600995,0
7309601384,0
7310624088,0
7311598051,0
7312587458,0
7313585921,0
7314661477,0
7315617088,0
7316609458,0
7317602162,0
7318791606,0
7319620384,0
7320764088,0
7321582495,0
7322639588,0
7323592495,0
7324596921,0
7325591384,0
7326744829,0
7327737329,0
7328729829,0
7329678606,0
7330813588,0
7331634403,0
7332620255,0
7333613088,0
7334624218,0
7335776236,0
7336593718,0
7337595680,0
7338604958,0
7339595180,0
7340670329,0
7341594755,0
7342627125,0
7343608032,0
7344638421,0
7345831532,0
7346640032,0
7347630477,0
7348697495,0
7349916532,0
7350678440,0
7351628199,0
7352598366,0
7353590514,0
7354764662,0
7355590384,0
7356582532,0
7357568717,0
7358601125,0
7359639551,0
7360847088,0
7361610606,0
7362648717,0
7363649995,0
7364642958,0
7365868199,0
7366625143,0
7367619588,0
7368621477,0
7369651069,0
7370805125,0
7371608236,0
7372596940,0
7373583477,0
7374607106,0
7375627847,0
7376600755,0
7377602495,0
7378610569,0
7379625773,0
7381022255,0
7381718329,0
7382838958,0
7383652495,0
7384793866,0
7385612236,0
7386794477,0
7387610440,0
7388605792,0
7389658069,0
7390673051,0
7391638180,0
7392645125,0
7393657051,0
7394664366,0
7395644495,0
7396612958,0
7397609699,0
7398617347,0
7399605940,0
7400599717,0
7401645329,0
7402618662,0
7403603292,0
7404619440,0
7405644069,0
7406624162,0
7407615106,0
7408611440,0
7409602199,0
7410784495,0
7411606143,0
7412593829,0
7413591680,0
7414601977,0
7415767625,0
7416597717,0
7417588736,0
7418768754,0
7419653347,0
7420660532,0
7421735625,0
7422809625,0
7423638903,0
7424635421,0
7425832440,0
7426624958,0
7427614736,0
7428627995,0
7429660477,0
7430644292,0
7431646995,0
7432634032,0
7433640792,0
7434645495,0
7435626180,0
7436615125,0
7437611903,0
7438619606,0
7439609754,0
7440772384,0
7441693366,0
7442791180,0
7443583106,0
7444573847,0
7445598051,0
7446638106,0
7447623032,0
7448601106,0
7449730310,0
7450803347,0
7451718903,0
7452622180,0
7453686384,0
7454680588,0
7455828292,0
7456621440,0
7457652773,0
7458643236,0
7459626051,0
7460624588,0
7461742477,0
7462833958,0
7463590866,0
7464618625,0
7465661458,0
7466614180,0
7467598625,0
7468595477,0
